assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
848303,65342,"Fungicidal activity against Candida albicans ATCC 10231 at 0.98 to 250 ug/mL after 48 hrs by agar plate dilution method",F,,,"Candida albicans",5476,"ATCC 10231",,,,50442,N,1,Autocuration,1,473859,CHEMBL2149392,,BAO_0000218,,,CLD0
848305,65342,"Fungicidal activity against Candida tropicalis at 0.98 to 250 ug/mL after 48 hrs by agar plate dilution method",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Autocuration,1,473861,CHEMBL2149394,,BAO_0000218,,,CLD0
848307,65342,"Fungicidal activity against Cryptococcus neoformans ATCC 32264 at 0.98 to 250 ug/mL after 48 hrs by agar plate dilution method",F,,,"Cryptococcus neoformans",5207,"ATCC 32264",,,,50436,N,1,Autocuration,1,473863,CHEMBL2149396,,BAO_0000218,,,CLD0
848312,65342,"Fungicidal activity against Trichophyton rubrum CCC 110 at 0.98 to 250 ug/mL after 48 hrs by agar plate dilution method",F,,,"Trichophyton rubrum",5551,"CCC 110",,,,50452,N,1,Autocuration,1,473872,CHEMBL2149401,,BAO_0000218,,,CLD0
848315,65342,"Fungicidal activity against Trichophyton mentagrophytes ATCC 9972 at 0.98 to 250 ug/mL after 48 hrs by agar plate dilution method",F,,,"Trichophyton mentagrophytes",523103,"ATCC 9972",,,,102121,N,1,Autocuration,1,473875,CHEMBL2149404,,BAO_0000218,,,CLD0
849390,65384,"Fungicidal activity against Aspergillus niger after 48 hrs by broth dilution method",F,,,"Aspergillus niger",5061,,,,,50275,N,1,Autocuration,1,408660,CHEMBL2149182,,BAO_0000218,,,CLD0
849391,65384,"Fungicidal activity against Aspergillus niger after 48 hrs by NCCLS M27-P broth dilution method",F,,,"Aspergillus niger",5061,,,,,50275,N,1,Autocuration,1,408661,CHEMBL2149183,,BAO_0000218,,,CLD0
849392,65384,"Fungicidal activity against Penicillium chrysogenum after 48 hrs by broth dilution method",F,,,"Penicillium chrysogenum",5076,,,,,50415,N,1,Autocuration,1,408662,CHEMBL2149184,,BAO_0000218,,,CLD0
849393,65384,"Fungicidal activity against Penicillium chrysogenum after 48 hrs by NCCLS M27-P broth dilution method",F,,,"Penicillium chrysogenum",5076,,,,,50415,N,1,Autocuration,1,408663,CHEMBL2149185,,BAO_0000218,,,CLD0
855142,65724,"Fungicidal activity against Trichoderma viride CECT 2423 at 0.2 mg/disk after 48 hrs by agar diffusion assay",F,,,"Trichoderma viride",5547,"CECT 2423",,,,50451,N,1,Autocuration,1,479414,CHEMBL2161085,,BAO_0000218,,,CLD0
855143,65724,"Fungicidal activity against Fusarium culmorum CCM 172 at 0.2 mg/disk after 48 hrs by agar diffusion assay",F,,,"Fusarium culmorum",5516,"CCM 172",,,,101803,N,1,Autocuration,1,479415,CHEMBL2161086,,BAO_0000218,,,CLD0
855144,65724,"Fungicidal activity against Phytophthora citrophthora CECT 2353 at 0.2 mg/disk after 48 hrs by agar diffusion assay",F,,,"Phytophthora citrophthora",4793,"CECT 2353",,,,101998,N,1,Autocuration,1,479416,CHEMBL2161087,,BAO_0000218,,,CLD0
855145,65724,"Fungicidal activity against Geotrichum candidum CCM 245 at 0.2 mg/disk after 48 hrs by agar diffusion assay",F,,,"Galactomyces geotrichum",27317,"CCM 245",,,,50700,N,1,Autocuration,1,479428,CHEMBL2161088,,BAO_0000218,,,CLD0
855146,65724,"Fungicidal activity against Aspergillus parasiticus CECT 2681 at 20 ug/disk after 48 hrs by agar diffusion assay",F,,,"Aspergillus parasiticus",5067,"CECT 2681",,,,101660,N,1,Autocuration,1,479437,CHEMBL2161089,,BAO_0000218,,,CLD0
855147,65724,"Fungicidal activity against Trichoderma viride CECT 2423 at 20 ug/disk after 48 hrs by agar diffusion assay",F,,,"Trichoderma viride",5547,"CECT 2423",,,,50451,N,1,Autocuration,1,479438,CHEMBL2161090,,BAO_0000218,,,CLD0
855148,65724,"Fungicidal activity against Phytophthora citrophthora CECT 2353 at 30 ug/disk after 48 hrs by agar diffusion assay",F,,,"Phytophthora citrophthora",4793,"CECT 2353",,,,101998,N,1,Autocuration,1,479439,CHEMBL2161091,,BAO_0000218,,,CLD0
855149,65724,"Fungicidal activity against Aspergillus parasiticus CECT 2681 at 0.4 mg/disk after 48 hrs by agar diffusion assay",F,,,"Aspergillus parasiticus",5067,"CECT 2681",,,,101660,N,1,Autocuration,1,479457,CHEMBL2161092,,BAO_0000218,,,CLD0
855150,65724,"Fungicidal activity against Trichoderma viride CECT 2423 at 0.4 mg/disk after 48 hrs by agar diffusion assay",F,,,"Trichoderma viride",5547,"CECT 2423",,,,50451,N,1,Autocuration,1,479458,CHEMBL2161093,,BAO_0000218,,,CLD0
855151,65724,"Fungicidal activity against Fusarium culmorum CCM 172 at 04 mg/disk after 48 hrs by agar diffusion assay",F,,,"Fusarium culmorum",5516,"CCM 172",,,,101803,N,1,Autocuration,1,479459,CHEMBL2161094,,BAO_0000218,,,CLD0
855152,65724,"Fungicidal activity against Phytophthora citrophthora CECT 2353 at 0.4 mg/disk after 48 hrs by agar diffusion assay",F,,,"Phytophthora citrophthora",4793,"CECT 2353",,,,101998,N,1,Autocuration,1,479460,CHEMBL2161095,,BAO_0000218,,,CLD0
855153,65724,"Fungicidal activity against Geotrichum candidum CCM 245 at 0.4 mg/disk after 48 hrs by agar diffusion assay",F,,,"Galactomyces geotrichum",27317,"CCM 245",,,,50700,N,1,Autocuration,1,479461,CHEMBL2161096,,BAO_0000218,,,CLD0
855154,65724,"Fungicidal activity against Aspergillus parasiticus CECT 2681 at 0.2 mg/disk after 48 hrs by agar diffusion assay",F,,,"Aspergillus parasiticus",5067,"CECT 2681",,,,101660,N,1,Autocuration,1,479410,CHEMBL2161097,,BAO_0000218,,,CLD0
892019,68072,"Fungicidal activity against Rhizoctonia solani infected drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 3% AS formulation (acetone Rvb = 2.22 +/-0.79%)",F,,,"Rhizoctonia solani",456999,,,,,102050,N,1,Autocuration,1,502299,CHEMBL3047127,,BAO_0000218,,,CLD0
892020,68072,"Fungicidal activity against Botryotinia fuckeliana infected in drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 40% SC formulation (acetone Rvb = 1.53 +/-0.21%)",F,,,"Botryotinia fuckeliana",40559,,,,,50786,N,1,Autocuration,1,502298,CHEMBL3048814,,BAO_0000218,,,CLD0
892021,68072,"Fungicidal activity against Corynespora cassiicola infected in drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 75% WP formulation (acetone Rvb = 5.23 +/-0.88%)",F,,,"Corynespora cassiicola",59586,,,,,102502,N,1,Autocuration,1,502297,CHEMBL3048815,,BAO_0000218,,,CLD0
892022,68072,"Fungicidal activity against Cladosporium cucumerinum infected drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 40% SC formulation (acetone Rvb = 3.18 +/-0.75%)",F,,,"Cladosporium cucumerinum",166633,,,,,101729,N,1,Autocuration,1,502296,CHEMBL3047850,,BAO_0000218,,,CLD0
892023,68072,"Fungicidal activity against Rhizoctonia solani infected drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 500 ug/ml (acetone Rvb = 2.22 +/-0.79%)",F,,,"Rhizoctonia solani",456999,,,,,102050,N,1,Autocuration,1,502295,CHEMBL3047851,,BAO_0000218,,,CLD0
892024,68072,"Fungicidal activity against Botryotinia fuckeliana infected in drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 500 ug/ml (acetone Rvb = 1.53 +/-0.21%)",F,,,"Botryotinia fuckeliana",40559,,,,,50786,N,1,Autocuration,1,502294,CHEMBL3047852,,BAO_0000218,,,CLD0
892025,68072,"Fungicidal activity against Corynespora cassiicola infected in drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 500 ug/ml (acetone Rvb = 5.23 +/-0.88%)",F,,,"Corynespora cassiicola",59586,,,,,102502,N,1,Autocuration,1,502293,CHEMBL3047853,,BAO_0000218,,,CLD0
892026,68072,"Fungicidal activity against Cladosporium cucumerinum infected drug-pretreated cucumber two seeded leaves assessed as decrease in disease index at 500 ug/ml (acetone Rvb = 3.18 +/-0.75%)",F,,,"Cladosporium cucumerinum",166633,,,,,101729,N,1,Autocuration,1,502292,CHEMBL3047854,,BAO_0000218,,,CLD0
892206,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at Caddy 10WP formulation at 25 degC measured every week for 1 month",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508606,CHEMBL3048039,,BAO_0000218,,,CLD0
892207,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at Caddy 10WP formulation at 25 degC measured every week for 1 month",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508605,CHEMBL3048040,,BAO_0000218,,,CLD0
892208,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at Caddy 10WP formulation at 25 degC measured every week for 1 month",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508604,CHEMBL3048041,,BAO_0000218,,,CLD0
892209,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 30 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508603,CHEMBL3048042,,BAO_0000218,,,CLD0
892210,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 25 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508602,CHEMBL3048043,,BAO_0000218,,,CLD0
892211,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 20 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508601,CHEMBL3048044,,BAO_0000218,,,CLD0
892212,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 15 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508600,CHEMBL3048045,,BAO_0000218,,,CLD0
892213,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 10 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508599,CHEMBL3048046,,BAO_0000218,,,CLD0
892214,67890,"Fungicidal activity against Armillaria mellea infected walnut assessed as mycelial growth inhibition at 5 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508598,CHEMBL3048047,,BAO_0000218,,,CLD0
892215,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 30 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508597,CHEMBL3048048,,BAO_0000218,,,CLD0
892216,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 25 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508596,CHEMBL3048049,,BAO_0000218,,,CLD0
892217,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 20 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508595,CHEMBL3048050,,BAO_0000218,,,CLD0
892218,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 15 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508594,CHEMBL3048051,,BAO_0000218,,,CLD0
892219,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 10 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508593,CHEMBL3048052,,BAO_0000218,,,CLD0
892220,67890,"Fungicidal activity against Armillaria mellea infected kiwifruit assessed as mycelial growth inhibition at 5 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508592,CHEMBL3048053,,BAO_0000218,,,CLD0
892221,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 30 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508591,CHEMBL3048054,,BAO_0000218,,,CLD0
892222,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 25 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508590,CHEMBL3048055,,BAO_0000218,,,CLD0
892223,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 20 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508589,CHEMBL3048056,,BAO_0000218,,,CLD0
892224,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 15 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508588,CHEMBL3048057,,BAO_0000218,,,CLD0
892225,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 10 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508587,CHEMBL3048058,,BAO_0000218,,,CLD0
892226,67890,"Fungicidal activity against Armillaria mellea infected apple assessed as mycelial growth inhibition at 5 mg/l formulated as Caddy 10WP at 25 degC measured every week for 1 month (Rvb = 0%)",F,,,"Armillaria mellea",47429,,,,,107141,N,1,Autocuration,1,508586,CHEMBL3048363,,BAO_0000218,,,CLD0
892227,67891,"Fungicidal activity against Fusarium verticilliodes in rice seeds harvested from bakane diseased plants assessed as mycelial growth inhibition at 25 degC after 3 to 5 days",F,,,"Fusarium verticillioides",117187,,,,,100723,N,1,Autocuration,1,509170,CHEMBL3048364,,BAO_0000218,,,CLD0
892228,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS09 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 32.6%)",F,,,"Fusarium verticillioides",117187,"isolate JS09",,,,100723,N,1,Autocuration,1,509169,CHEMBL3048365,,BAO_0000218,,,CLD0
892229,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS08 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 13.0%)",F,,,"Fusarium verticillioides",117187,"isolate JS08",,,,100723,N,1,Autocuration,1,509168,CHEMBL3048366,,BAO_0000218,,,CLD0
892230,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS07 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 33.8%)",F,,,"Fusarium verticillioides",117187,"isolate JS07",,,,100723,N,1,Autocuration,1,509167,CHEMBL3048367,,BAO_0000218,,,CLD0
892271,67931,"Fungicidal activity against Penicillium digitatum at 26 degC after 48 hr by growth inhibition test",F,,,"Penicillium digitatum",36651,,,,,50776,N,1,Autocuration,1,506950,CHEMBL3048428,,BAO_0000218,,,CLD0
892272,67931,"Fungicidal activity against Penicillium digitatum at 50 mg/l at 26 degC after 48 hr by growth inhibition test",F,,,"Penicillium digitatum",36651,,,,,50776,N,1,Autocuration,1,506951,CHEMBL3048429,,BAO_0000218,,,CLD0
892376,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS06 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 25.2%)",F,,,"Fusarium verticillioides",117187,"isolate JS06",,,,100723,N,1,Autocuration,1,509166,CHEMBL3050760,,BAO_0000218,,,CLD0
892377,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS05 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 36.4%)",F,,,"Fusarium verticillioides",117187,"isolate JS05",,,,100723,N,1,Autocuration,1,509165,CHEMBL3052082,,BAO_0000218,,,CLD0
892378,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS04 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 16.2%)",F,,,"Fusarium verticillioides",117187,"isolate JS04",,,,100723,N,1,Autocuration,1,509164,CHEMBL3052083,,BAO_0000218,,,CLD0
892379,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS03 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 15.8%)",F,,,"Fusarium verticillioides",117187,"isolate JS03",,,,100723,N,1,Autocuration,1,509163,CHEMBL3052084,,BAO_0000218,,,CLD0
892380,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS02 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 24.9%)",F,,,"Fusarium verticillioides",117187,"isolate JS02",,,,100723,N,1,Autocuration,1,509162,CHEMBL3052085,,BAO_0000218,,,CLD0
892381,67891,"Fungicidal activity against Fusarium verticilliodes isolate JS01 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 32.5%)",F,,,"Fusarium verticillioides",117187,"isolate JS01",,,,100723,N,1,Autocuration,1,509161,CHEMBL3052086,,BAO_0000218,,,CLD0
892382,67891,"Fungicidal activity against Fusarium verticilliodes isolate N06 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 9.6%)",F,,,"Fusarium verticillioides",117187,"isolate N06",,,,100723,N,1,Autocuration,1,509160,CHEMBL3052087,,BAO_0000218,,,CLD0
892383,67891,"Fungicidal activity against Fusarium verticilliodes isolate N05 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 6.2%)",F,,,"Fusarium verticillioides",117187,"isolate N05",,,,100723,N,1,Autocuration,1,509159,CHEMBL3052088,,BAO_0000218,,,CLD0
892384,67891,"Fungicidal activity against Fusarium verticilliodes isolate N04 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 14.5%)",F,,,"Fusarium verticillioides",117187,"isolate N04",,,,100723,N,1,Autocuration,1,509158,CHEMBL3052089,,BAO_0000218,,,CLD0
892385,67891,"Fungicidal activity against Fusarium verticilliodes isolate N03 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 36.1%)",F,,,"Fusarium verticillioides",117187,"isolate N03",,,,100723,N,1,Autocuration,1,509157,CHEMBL3048513,,BAO_0000218,,,CLD0
892386,67891,"Fungicidal activity against Fusarium verticilliodes isolate N02 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 41.2%)",F,,,"Fusarium verticillioides",117187,"isolate N02",,,,100723,N,1,Autocuration,1,509156,CHEMBL3048514,,BAO_0000218,,,CLD0
892387,67891,"Fungicidal activity against Fusarium verticilliodes isolate N01 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 27.4%)",F,,,"Fusarium verticillioides",117187,"isolate N01",,,,100723,N,1,Autocuration,1,509155,CHEMBL3048515,,BAO_0000218,,,CLD0
892388,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ26 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 49.3%)",F,,,"Fusarium verticillioides",117187,"isolate YZ26",,,,100723,N,1,Autocuration,1,509154,CHEMBL3048793,,BAO_0000218,,,CLD0
892389,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ22 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 22.5%)",F,,,"Fusarium verticillioides",117187,"isolate YZ22",,,,100723,N,1,Autocuration,1,509153,CHEMBL3048794,,BAO_0000218,,,CLD0
892390,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ13 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 26.8%)",F,,,"Fusarium verticillioides",117187,"isolate YZ13",,,,100723,N,1,Autocuration,1,509152,CHEMBL3048795,,BAO_0000218,,,CLD0
892391,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ12 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 45.8%)",F,,,"Fusarium verticillioides",117187,"isolate YZ12",,,,100723,N,1,Autocuration,1,509151,CHEMBL3048796,,BAO_0000218,,,CLD0
892392,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ11 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 33.7%)",F,,,"Fusarium verticillioides",117187,"isolate YZ11",,,,100723,N,1,Autocuration,1,509150,CHEMBL3048797,,BAO_0000218,,,CLD0
892393,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ10 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 49.2%)",F,,,"Fusarium verticillioides",117187,"isolate YZ10",,,,100723,N,1,Autocuration,1,509149,CHEMBL3048798,,BAO_0000218,,,CLD0
892394,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ09 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 17.5%)",F,,,"Fusarium verticillioides",117187,"isolate YZ09",,,,100723,N,1,Autocuration,1,509148,CHEMBL3049469,,BAO_0000218,,,CLD0
892395,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ08 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 19.8%)",F,,,"Fusarium verticillioides",117187,"isolate YZ08",,,,100723,N,1,Autocuration,1,509147,CHEMBL3049470,,BAO_0000218,,,CLD0
892396,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ07 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 43.2%)",F,,,"Fusarium verticillioides",117187,"isolate YZ07",,,,100723,N,1,Autocuration,1,509146,CHEMBL3049471,,BAO_0000218,,,CLD0
892397,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ06 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 45.3%)",F,,,"Fusarium verticillioides",117187,"isolate YZ06",,,,100723,N,1,Autocuration,1,509145,CHEMBL3049472,,BAO_0000218,,,CLD0
892398,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ05 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 33.3%)",F,,,"Fusarium verticillioides",117187,"isolate YZ05",,,,100723,N,1,Autocuration,1,509144,CHEMBL3049473,,BAO_0000218,,,CLD0
892399,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ04 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 44.2%)",F,,,"Fusarium verticillioides",117187,"isolate YZ04",,,,100723,N,1,Autocuration,1,509143,CHEMBL3049474,,BAO_0000218,,,CLD0
892400,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ03 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 21.3%)",F,,,"Fusarium verticillioides",117187,"isolate YZ03",,,,100723,N,1,Autocuration,1,509142,CHEMBL3049748,,BAO_0000218,,,CLD0
892401,67891,"Fungicidal activity against Fusarium verticilliodes isolate YZ02 in rice seeds harvested from bakane diseased plants assessed as number of seedlings abnormally elongated or exhibiting symptoms of damping-off at 6.25 ug/ml at 30 degC incubated for 72 hr measured after 3 days under greenhouse trials (Rvb = 29.8%)",F,,,"Fusarium verticillioides",117187,"isolate YZ02",,,,100723,N,1,Autocuration,1,509141,CHEMBL3049749,,BAO_0000218,,,CLD0
