assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
905403,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta FJ2 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,FJ2,,,,106868,N,1,Autocuration,1,517555,CHEMBL3064858,,BAO_0000218,,,CLD0
905404,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN6 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN6,,,,106868,N,1,Autocuration,1,517556,CHEMBL3064859,,BAO_0000218,,,CLD0
905405,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta GZ3 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,GZ3,,,,106868,N,1,Autocuration,1,517557,CHEMBL3064860,,BAO_0000218,,,CLD0
905490,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN1 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN1,,,,106868,N,1,Autocuration,1,517558,CHEMBL3065294,,BAO_0000218,,,CLD0
905491,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta FJ3 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,FJ3,,,,106868,N,1,Autocuration,1,517559,CHEMBL3065295,,BAO_0000218,,,CLD0
905492,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta GZ4 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,GZ4,,,,106868,N,1,Autocuration,1,517560,CHEMBL3065296,,BAO_0000218,,,CLD0
905493,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta AH2 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,AH2,,,,106868,N,1,Autocuration,1,517561,CHEMBL3065297,,BAO_0000218,,,CLD0
905494,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta FJ1 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,FJ1,,,,106868,N,1,Autocuration,1,517562,CHEMBL3065298,,BAO_0000218,,,CLD0
905495,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta GZ5 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,GZ5,,,,106868,N,1,Autocuration,1,517563,CHEMBL3065299,,BAO_0000218,,,CLD0
905496,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta SD2 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,SD2,,,,106868,N,1,Autocuration,1,517564,CHEMBL3065300,,BAO_0000218,,,CLD0
905497,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta SD1 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,SD1,,,,106868,N,1,Autocuration,1,517565,CHEMBL3065301,,BAO_0000218,,,CLD0
905498,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta HB2 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,HB2,,,,106868,N,1,Autocuration,1,517566,CHEMBL3065302,,BAO_0000218,,,CLD0
905499,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta HN1 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,HN1,,,,106868,N,1,Autocuration,1,517567,CHEMBL3064870,,BAO_0000218,,,CLD0
905500,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta HN2 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,HN2,,,,106868,N,1,Autocuration,1,517568,CHEMBL3064871,,BAO_0000218,,,CLD0
905501,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta HB1 at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,HB1,,,,106868,N,1,Autocuration,1,517569,CHEMBL3064872,,BAO_0000218,,,CLD0
905502,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta at 39 to 12630 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,,,,,106868,N,1,Autocuration,1,517570,CHEMBL3064873,,BAO_0000218,,,CLD0
905528,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta AH1 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,AH1,,,,106868,N,1,Autocuration,1,517604,CHEMBL3063735,,BAO_0000218,,,CLD0
905529,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN1 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN1,,,,106868,N,1,Autocuration,1,517605,CHEMBL3063736,,BAO_0000218,,,CLD0
905530,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta GZ1 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,GZ1,,,,106868,N,1,Autocuration,1,517606,CHEMBL3063737,,BAO_0000218,,,CLD0
905531,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN7 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN7,,,,106868,N,1,Autocuration,1,517607,CHEMBL3063738,,BAO_0000218,,,CLD0
905532,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN8 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN8,,,,106868,N,1,Autocuration,1,517608,CHEMBL3063739,,BAO_0000218,,,CLD0
905533,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN3 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN3,,,,106868,N,1,Autocuration,1,517609,CHEMBL3063740,,BAO_0000218,,,CLD0
905534,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta FJ2 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,FJ2,,,,106868,N,1,Autocuration,1,517610,CHEMBL3063741,,BAO_0000218,,,CLD0
905535,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta YN2 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,YN2,,,,106868,N,1,Autocuration,1,517611,CHEMBL3063742,,BAO_0000218,,,CLD0
905536,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta FJ3 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,FJ3,,,,106868,N,1,Autocuration,1,517612,CHEMBL3063743,,BAO_0000218,,,CLD0
905537,69525,"Insecticidal activity against sixth-instar larvae of Helicoverpa assulta AH2 at 21 to 3390 mg/l after 48 hr by chi-squared analysis",F,,,"Helicoverpa assulta",52344,AH2,,,,106868,N,1,Autocuration,1,517613,CHEMBL3063744,,BAO_0000218,,,CLD0
905554,69534,"Insecticidal activity against Agrilus planipennis isolated from 21 days after 25 uCi compound treated by trunk injected ash tree leaves assessed as mortality at 64 ug/g",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522299,CHEMBL3062860,,BAO_0000218,,,CLD0
905555,69534,"Insecticidal activity against Agrilus planipennis isolated from 21 days after 25 uCi compound treated by trunk injected ash tree leaves assessed as mortality at 0.55 to 60 ug/g",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522298,CHEMBL3062861,,BAO_0000218,,,CLD0
905556,69534,"Insecticidal activity against Agrilus planipennis isolated from 45 days after 25 uCi compound treated by trunk injected ash tree leaves assessed as mortality measured after 3 days of feeding",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522295,CHEMBL3062862,,BAO_0000218,,,CLD0
905557,69534,"Insecticidal activity against Agrilus planipennis infected ash trees assessed as mortality at 25 uCi treated by trunk injection measured after 45 days",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522293,CHEMBL3062863,,BAO_0000218,,,CLD0
905558,69534,"Insecticidal activity against Agrilus planipennis isolated from 21 days after 25 uCi compound treated by trunk injected ash tree leaves assessed as mortality measured after 3 days of feeding",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522294,CHEMBL3062864,,BAO_0000218,,,CLD0
905559,69534,"Insecticidal activity against Agrilus planipennis infected ash trees assessed as mortality at 25 uCi treated by trunk injection measured after 21 days",F,,,"Agrilus planipennis",224129,,,,,107102,N,1,Autocuration,1,522292,CHEMBL3062865,,BAO_0000218,,,CLD0
905759,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 8 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520180,CHEMBL3061627,,BAO_0000218,,,CLD0
905760,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 0.5 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520179,CHEMBL3061628,,BAO_0000218,,,CLD0
905761,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 0.3 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520178,CHEMBL3061629,,BAO_0000218,,,CLD0
905762,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 0.1 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520176,CHEMBL3061630,,BAO_0000218,,,CLD0
905763,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 0.2 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520177,CHEMBL3061631,,BAO_0000218,,,CLD0
905764,69594,"Insecticidal activity against 1 to 3 day old Sitobion avenae apterous virginoparous nymphs raised on artificial diet exposed to compound at 0.05 mM assessed as intrinsic reproduction rate of increase measured after 4 weeks (Rvb = 0.00162 intrinsic reproduction rate of increase)",F,,,"Sitobion avenae",44664,,,,,107040,N,1,Autocuration,1,520175,CHEMBL3061632,,BAO_0000218,,,CLD0
905835,69650,"Insecticidal activity against drug-resistant Plutella xylostella (diamondback moth) fourth-instar larvae exposed to compound through topical application followed by transfer onto fresh Brassica leaves assessed as insect mortality measured 48 hr post compound application",F,,,"Plutella xylostella",51655,,,,,100292,N,1,Autocuration,1,522610,CHEMBL3053132,,BAO_0000218,,,CLD0
905845,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as nymphal duration at 0.025% concentration (Rvb = 11.75 days)",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517763,CHEMBL3053604,,BAO_0000218,,,CLD0
905846,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as nymphal duration at 0.030% concentration (Rvb = 14.48 days)",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517762,CHEMBL3053605,,BAO_0000218,,,CLD0
905847,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as nymphal duration at 0.030% concentration (Rvb = 11.75 days)",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517761,CHEMBL3053606,,BAO_0000218,,,CLD0
905848,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as nymphal duration at 0.100% concentration (Rvb = 14.48 days)",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517760,CHEMBL3053607,,BAO_0000218,,,CLD0
905849,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as nymphal duration at 0.100% concentration (Rvb = 11.75 days)",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517759,CHEMBL3053608,,BAO_0000218,,,CLD0
905850,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as resurgence ratio at 0.100% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517737,CHEMBL3053609,,BAO_0000218,,,CLD0
905851,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as resurgence ratio at 0.100% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517736,CHEMBL3053610,,BAO_0000218,,,CLD0
905852,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as resurgence ratio at 0.030% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517735,CHEMBL3053611,,BAO_0000218,,,CLD0
905853,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as resurgence ratio at 0.030% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517734,CHEMBL3053612,,BAO_0000218,,,CLD0
905854,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as resurgence ratio at 0.025% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517733,CHEMBL3053613,,BAO_0000218,,,CLD0
905855,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as resurgence ratio at 0.025% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517732,CHEMBL3053614,,BAO_0000218,,,CLD0
905856,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as reproduction at 0.0018% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517731,CHEMBL3053615,,BAO_0000218,,,CLD0
905857,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as reproduction at 0.0018% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517730,CHEMBL3053172,,BAO_0000218,,,CLD0
905858,69541,"Insecticidal activity against adult Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as high mortality at 0.0035% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517729,CHEMBL3053173,,BAO_0000218,,,CLD0
905859,69541,"Insecticidal activity against Sogatella furcifera on insect-sensitive rice plant ARC6248 assessed as reproduction at 0.100% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517727,CHEMBL3053174,,BAO_0000218,,,CLD0
905860,69541,"Insecticidal activity against adult Sogatella furcifera on insect-resistanct rice plant PR116 assessed as high mortality at 0.0035% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517728,CHEMBL3053175,,BAO_0000218,,,CLD0
905861,69541,"Insecticidal activity against Sogatella furcifera on insect-resistanct rice plant PR116 assessed as hopper population at 0.100% concentration",F,,,"Sogatella furcifera",113103,,,,,107265,N,1,Autocuration,1,517726,CHEMBL3053176,,BAO_0000218,,,CLD0
905892,69542,"Insecticidal activity against Tetranychus urticae FPY 14 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," FPY 14",,,,50764,N,1,Autocuration,1,518833,CHEMBL3053664,,BAO_0000218,,,CLD0
905893,69542,"Insecticidal activity against Tetranychus urticae Sel13 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel13",,,,50764,N,1,Autocuration,1,518832,CHEMBL3053665,,BAO_0000218,,,CLD0
905894,69542,"Insecticidal activity against Tetranychus urticae Sel12 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel12",,,,50764,N,1,Autocuration,1,518831,CHEMBL3053666,,BAO_0000218,,,CLD0
905895,69542,"Insecticidal activity against Tetranychus urticae Sel10 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel10",,,,50764,N,1,Autocuration,1,518829,CHEMBL3053212,,BAO_0000218,,,CLD0
905912,69559,"Insecticidal activity against Bemisia tabaci F1 (sweet potato whitefly) pooled/Bupro-SEL hybrid assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,"F1 pooled/Bupro-SEL hybrid",,,,101673,N,1,Autocuration,1,513570,CHEMBL3053691,,BAO_0000218,,,CLD0
905913,69559,"Insecticidal activity against Bemisia tabaci F1 (sweet potato whitefly) pooled assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,"F1 pooled",,,,101673,N,1,Autocuration,1,513569,CHEMBL3053692,,BAO_0000218,,,CLD0
905914,69559,"Insecticidal activity against Bemisia tabaci Bupro-SEL (sweet potato whitefly) male/Lab-PK female hybrid assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,"Bupro-SEL male/Lab-PK female hybrid",,,,101673,N,1,Autocuration,1,513568,CHEMBL3065787,,BAO_0000218,,,CLD0
905915,69559,"Insecticidal activity against Bemisia tabaci Bupro-SEL (sweet potato whitefly) female/Lab-PK male hybrid assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,"Bupro-SEL female/Lab-PK male hybrid",,,,101673,N,1,Autocuration,1,513567,CHEMBL3065788,,BAO_0000218,,,CLD0
905916,69559,"Insecticidal activity against Bemisia tabaci Bupro-SEL (sweet potato whitefly) from 20 generation buprofezin resistance assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,Bupro-SEL,,,,101673,N,1,Autocuration,1,513566,CHEMBL3066230,,BAO_0000218,,,CLD0
905917,69559,"Insecticidal activity against Bemisia tabaci Bupro-SEL (sweet potato whitefly) from 10 generation buprofezin resistance assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,Bupro-SEL,,,,101673,N,1,Autocuration,1,513565,CHEMBL3066231,,BAO_0000218,,,CLD0
905918,69559,"Insecticidal activity against Bemisia tabaci UNSEL G11 (sweet potato whitefly) from 11 generation buprofezin resistance assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,"UNSEL G11",,,,101673,N,1,Autocuration,1,513564,CHEMBL3066232,,BAO_0000218,,,CLD0
905919,69559,"Insecticidal activity against Bemisia tabaci (sweet potato whitefly) from one generation buprofezin resistance G1 assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,G1,,,,101673,N,1,Autocuration,1,513563,CHEMBL3066233,,BAO_0000218,,,CLD0
905920,69559,"Insecticidal activity against Bemisia tabaci (sweet potato whitefly) susceptible Lab-PK assessed as mortality measured after 18 to 20 days",F,,,"Bemisia tabaci",7038,Lab-PK,,,,101673,N,1,Autocuration,1,513562,CHEMBL3066234,,BAO_0000218,,,CLD0
905985,69598,"Insecticidal activity against Oncopeltus fasciatus fourth-instar nymphs assessed as induction of insect mortality after compound topical application measured 72 hr post compound application",F,,,"Oncopeltus fasciatus",7536,,,,,101960,N,1,Autocuration,1,520337,CHEMBL3066196,,BAO_0000218,,,CLD0
906037,69542,"Insecticidal activity against Tetranychus urticae Sel11 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel11",,,,50764,N,1,Autocuration,1,518830,CHEMBL3066595,,BAO_0000218,,,CLD0
906038,69542,"Insecticidal activity against Tetranychus urticae Sel9 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel9",,,,50764,N,1,Autocuration,1,518828,CHEMBL3066596,,BAO_0000218,,,CLD0
906039,69542,"Insecticidal activity against Tetranychus urticae Sel8 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel8",,,,50764,N,1,Autocuration,1,518827,CHEMBL3066597,,BAO_0000218,,,CLD0
906040,69542,"Insecticidal activity against Tetranychus urticae Sel6 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel6",,,,50764,N,1,Autocuration,1,518825,CHEMBL3066598,,BAO_0000218,,,CLD0
906041,69542,"Insecticidal activity against Tetranychus urticae Sel7 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel7",,,,50764,N,1,Autocuration,1,518826,CHEMBL3066599,,BAO_0000218,,,CLD0
906042,69542,"Insecticidal activity against Tetranychus urticae Sel5 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel5",,,,50764,N,1,Autocuration,1,518824,CHEMBL3066600,,BAO_0000218,,,CLD0
906043,69542,"Insecticidal activity against Tetranychus urticae Sel4 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel4",,,,50764,N,1,Autocuration,1,518823,CHEMBL3066601,,BAO_0000218,,,CLD0
906044,69542,"Insecticidal activity against Tetranychus urticae Sel3 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel3",,,,50764,N,1,Autocuration,1,518822,CHEMBL3066602,,BAO_0000218,,,CLD0
906045,69542,"Insecticidal activity against Tetranychus urticae Sel2 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel2",,,,50764,N,1,Autocuration,1,518821,CHEMBL3066603,,BAO_0000218,,,CLD0
906046,69542,"Insecticidal activity against Tetranychus urticae Sel1 (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," Sel1",,,,50764,N,1,Autocuration,1,518820,CHEMBL3066604,,BAO_0000218,,,CLD0
906047,69542,"Insecticidal activity against Tetranychus urticae BEYO (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," BEYO",,,,50764,N,1,Autocuration,1,518819,CHEMBL3066605,,BAO_0000218,,,CLD0
906048,69542,"Insecticidal activity against Tetranychus urticae GSS (two-spotted spider mite) assessed as mortality at 26 +/- 2 degC with 60 +/- 5% RH for first 24 hr",F,,,"Tetranychus urticae",32264," GSS",,,,50764,N,1,Autocuration,1,518818,CHEMBL3066606,,BAO_0000218,,,CLD0
906049,69543,"Insecticidal activity against third to fourth instar larvae Spodoptera littoralis in broad bean plant assessed as mortality rate at 25 mg/L (Rvb = 33.3%)",F,,,"Spodoptera littoralis",7109,,,,,50484,N,1,Autocuration,1,518696,CHEMBL3066607,,BAO_0000218,,,CLD0
906050,69543,"Insecticidal activity against third to fourth-instar nymphs stage Macrosteles quadripunctulatus assessed as mortality rate at 25 mg/L (Rvb = 11.4%)",F,,,"Macrosteles quadripunctulatus",1128428,,,,,107038,N,1,Autocuration,1,518694,CHEMBL3066608,,BAO_0000218,,,CLD0
906051,69543,"Insecticidal activity against Bemisia tabaci (sweet potato whitefly) in cucumber plant assessed as mortality rate at 25 mg/L relative to control",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,518695,CHEMBL3066609,,BAO_0000218,,,CLD0
906078,69546,"Insecticidal activity against adult female Bemisia tabaci (sweet potato whitefly) in compound treated cucumber leaves assessed as offspring sex ratio at LC25 concentration at 25 +/- 1 degC, 70 +/- 5% RH after 48 hr (Rvb Female/Female + male)= 0.60 no unit)",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520442,CHEMBL3067689,,BAO_0000218,,,CLD0
906079,69546,"Insecticidal activity against adult female Bemisia tabaci (sweet potato whitefly) in compound treated cucumber leaves assessed as longevity at LC25 concentration at 25 +/- 1 degC, 70 +/- 5% RH after 48 hr (Rvb = 8.31 days)",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520441,CHEMBL3067690,,BAO_0000218,,,CLD0
906080,69546,"Insecticidal activity against adult female Bemisia tabaci (sweet potato whitefly) in compound treated cucumber leaves assessed as egg hatch at LC25 concentration at 25 +/- 1 degC, 70 +/- 5% RH after 48 hr (Rvb = 87.73 days)",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520440,CHEMBL3067691,,BAO_0000218,,,CLD0
906081,69546,"Insecticidal activity against adult female Bemisia tabaci (sweet potato whitefly) in compound treated cucumber leaves assessed as laid eggs at LC25 concentration at 25 +/- 1 degC, 70 +/- 5% RH after 48 hr",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520439,CHEMBL3067692,,BAO_0000218,,,CLD0
906208,69655,"Insecticidal activity against Bactrocera oleae exposed to compound for 12 hr assessed as insect mortality measured 72 hr post dose by petri dish exposure bioassay (Rvb = 2 +/- 2%)",F,,,"Bactrocera oleae",104688,,,,,106994,N,1,Autocuration,1,513326,CHEMBL3068085,,BAO_0000218,,,CLD0
906209,69655,"Insecticidal activity against Bactrocera oleae exposed to 0.45 ug/cm2 compound for 12 hr assessed as insect mortality measured 72 hr post dose by petri dish exposure bioassay (Rvb = 2 +/- 2%)",F,,,"Bactrocera oleae",104688,,,,,106994,N,1,Autocuration,1,513325,CHEMBL3068086,,BAO_0000218,,,CLD0
906210,69655,"Insecticidal activity against Bactrocera oleae exposed to 1.12 ug/cm2 compound for 12 hr assessed as insect mortality measured 72 hr post dose by petri dish exposure bioassay (Rvb = 2 +/- 2%)",F,,,"Bactrocera oleae",104688,,,,,106994,N,1,Autocuration,1,513324,CHEMBL3068087,,BAO_0000218,,,CLD0
906226,69546,"Insecticidal activity against Bemisia tabaci (sweet potato whitefly) at egg stage in compound treated cucumber leaves assessed as egg hatch at 10000 ppm at 25 +/- 1 degC, 70 +/- 5% RH after 10 days (Rvb = 91%)",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520438,CHEMBL3060958,,BAO_0000218,,,CLD0
906227,69546,"Insecticidal activity against Bemisia tabaci (sweet potato whitefly) at egg stage in compound treated cucumber leaves assessed as egg hatch at 8000 ppm at 25 +/- 1 degC, 70 +/- 5% RH after 10 days (Rvb = 91%)",F,,,"Bemisia tabaci",7038,,,,,101673,N,1,Autocuration,1,520437,CHEMBL3060959,,BAO_0000218,,,CLD0
